date,route_id,sku_id,transport_mode,distance_km,cost,delivery_time_days
2025-02-28,R005,SKU010,Rail,764,3820,9
2025-03-18,R009,SKU014,Truck,120,960,2
2025-02-12,R006,SKU002,Truck,756,11340,7
2025-04-09,R002,SKU013,Air,777,4662,2
2025-02-05,R011,SKU017,Air,883,16777,6
2025-04-11,R004,SKU014,Rail,854,13664,9
2025-04-19,R017,SKU012,Rail,689,13091,7
2025-01-09,R015,SKU019,Truck,190,3610,3
2025-03-15,R010,SKU018,Truck,308,2464,2
2025-02-18,R020,SKU005,Rail,497,4970,5
2025-04-07,R010,SKU016,Air,661,3305,8
2025-04-25,R012,SKU005,Air,405,7695,9
2025-02-14,R003,SKU013,Rail,183,915,7
2025-01-15,R008,SKU004,Truck,979,11748,8
2025-03-27,R005,SKU019,Rail,495,8910,6
2025-01-30,R020,SKU019,Truck,555,4995,7
2025-01-12,R005,SKU009,Truck,547,3829,3
2025-04-21,R009,SKU017,Rail,426,6816,4
2025-02-10,R003,SKU004,Truck,828,12420,4
2025-03-02,R002,SKU008,Air,147,1323,9
2025-03-26,R005,SKU020,Truck,627,8778,9
2025-04-17,R007,SKU008,Rail,197,2955,7
2025-01-28,R017,SKU008,Air,841,5046,9
2025-03-02,R013,SKU002,Truck,509,5599,4
2025-04-25,R013,SKU008,Truck,785,11775,7
2025-03-03,R011,SKU001,Air,482,2410,5
2025-01-10,R005,SKU016,Rail,340,6460,1
2025-02-24,R011,SKU016,Air,472,2832,7
2025-03-01,R008,SKU010,Rail,489,5379,8
2025-01-19,R001,SKU006,Air,433,6495,4
2025-04-10,R009,SKU012,Air,345,3450,2
2025-03-05,R020,SKU019,Rail,460,2300,9
2025-04-19,R018,SKU012,Air,870,9570,2
2025-02-23,R008,SKU010,Rail,799,13583,7
2025-03-20,R012,SKU006,Air,297,1782,4
2025-01-31,R013,SKU004,Air,143,1573,3
2025-03-09,R008,SKU001,Air,806,7254,1
2025-01-30,R012,SKU017,Air,461,7376,1
2025-04-03,R013,SKU009,Truck,206,1030,5
2025-01-31,R008,SKU003,Rail,761,7610,5
2025-02-06,R006,SKU006,Air,667,7337,3
2025-04-02,R007,SKU002,Air,446,3568,2
2025-01-21,R013,SKU011,Rail,459,8721,1
2025-03-09,R007,SKU003,Truck,279,1674,1
2025-04-25,R003,SKU010,Rail,488,7320,7
2025-02-27,R014,SKU006,Rail,430,3440,8
2025-01-26,R002,SKU011,Air,777,13986,5
2025-01-06,R015,SKU017,Air,163,3097,7
2025-01-26,R010,SKU004,Rail,860,9460,1
2025-02-28,R015,SKU010,Truck,625,3125,5
2025-03-17,R007,SKU016,Air,97,1164,3
2025-01-08,R017,SKU005,Rail,669,6021,4
2025-04-24,R002,SKU007,Rail,670,5360,5
2025-01-30,R011,SKU012,Truck,564,10152,9
2025-03-31,R008,SKU008,Rail,951,10461,2
2025-01-06,R016,SKU012,Truck,481,5291,4
2025-03-23,R003,SKU013,Air,299,4784,4
2025-01-19,R019,SKU005,Air,558,8928,9
2025-02-06,R016,SKU002,Air,934,7472,6
2025-04-21,R006,SKU010,Air,851,6808,9
2025-02-06,R006,SKU017,Rail,278,5282,2
2025-04-20,R019,SKU019,Air,318,2862,9
2025-01-01,R010,SKU003,Truck,516,3612,8
2025-03-08,R003,SKU018,Truck,861,5166,8
2025-03-26,R019,SKU014,Air,289,5202,8
2025-04-04,R014,SKU020,Truck,61,305,7
2025-01-12,R012,SKU012,Air,603,10854,8
2025-03-08,R001,SKU003,Truck,985,4925,2
2025-01-18,R012,SKU014,Rail,51,459,7
2025-03-01,R001,SKU003,Truck,752,9776,4
2025-01-21,R004,SKU016,Air,873,4365,4
2025-01-04,R003,SKU012,Air,758,5306,6
2025-02-01,R003,SKU009,Rail,240,3120,5
2025-01-10,R007,SKU005,Air,819,11466,5
2025-02-25,R012,SKU008,Truck,766,4596,2
2025-01-27,R003,SKU003,Air,583,2915,6
2025-01-16,R017,SKU005,Truck,380,3800,4
2025-02-10,R012,SKU014,Rail,921,10131,3
2025-04-01,R016,SKU013,Truck,62,1054,3
2025-02-23,R008,SKU018,Truck,258,3096,9
2025-01-10,R012,SKU009,Rail,654,7848,4
2025-02-25,R007,SKU014,Truck,987,17766,8
2025-04-02,R015,SKU010,Air,723,8676,8
2025-03-15,R019,SKU015,Rail,965,18335,5
2025-04-03,R014,SKU002,Air,359,5026,9
2025-01-19,R008,SKU006,Rail,491,2455,6
2025-04-09,R010,SKU002,Air,633,8229,7
2025-02-26,R007,SKU013,Air,626,10642,1
2025-04-18,R016,SKU014,Rail,321,1926,6
2025-04-01,R019,SKU020,Air,555,8880,8
2025-04-24,R005,SKU007,Truck,504,7056,8
2025-03-02,R017,SKU016,Truck,118,944,1
2025-04-15,R019,SKU017,Truck,926,10186,7
2025-04-12,R005,SKU007,Air,64,1088,4
2025-04-19,R006,SKU009,Truck,681,7491,6
2025-03-05,R002,SKU016,Air,241,1687,1
2025-02-20,R002,SKU011,Rail,175,2800,6
2025-04-10,R015,SKU012,Air,89,801,4
2025-02-14,R020,SKU006,Rail,555,8880,5
2025-01-15,R020,SKU011,Truck,131,655,7
2025-01-09,R015,SKU009,Truck,973,4865,1
2025-02-23,R011,SKU006,Air,502,7028,2
2025-02-23,R013,SKU014,Truck,852,16188,5
2025-04-22,R010,SKU014,Truck,332,3652,5
2025-01-16,R006,SKU015,Truck,632,3792,3
2025-03-24,R014,SKU017,Truck,929,13006,9
2025-02-10,R009,SKU012,Rail,929,11148,5
2025-02-28,R007,SKU002,Air,696,11136,3
2025-02-04,R006,SKU010,Rail,147,2352,8
2025-04-30,R018,SKU020,Truck,96,1728,9
2025-01-02,R004,SKU010,Truck,967,14505,1
2025-04-02,R018,SKU009,Truck,329,4935,3
2025-04-27,R011,SKU004,Air,922,12908,5
2025-04-08,R004,SKU012,Truck,243,4617,1
2025-01-18,R004,SKU002,Truck,548,4384,3
2025-02-09,R008,SKU010,Air,282,3666,7
2025-01-13,R012,SKU001,Rail,460,3220,8
2025-04-06,R011,SKU011,Rail,321,5457,9
2025-03-06,R013,SKU006,Air,540,3780,5
2025-04-07,R011,SKU014,Rail,936,9360,5
2025-01-02,R015,SKU005,Rail,801,6408,8
2025-03-04,R009,SKU003,Truck,291,2910,3
2025-02-06,R008,SKU004,Air,856,9416,1
2025-03-20,R006,SKU018,Rail,922,12908,1
2025-04-30,R002,SKU012,Air,160,2400,3
2025-02-17,R017,SKU007,Rail,154,1540,7
2025-04-15,R016,SKU001,Rail,624,7488,7
2025-04-03,R017,SKU018,Rail,466,6990,4
2025-04-11,R008,SKU013,Rail,730,13140,7
2025-04-12,R015,SKU011,Air,127,1524,2
2025-04-07,R007,SKU009,Air,896,11648,5
2025-02-06,R012,SKU007,Rail,955,18145,6
2025-03-29,R015,SKU004,Rail,276,3864,4
2025-02-06,R015,SKU002,Truck,520,6760,7
2025-03-09,R008,SKU019,Air,831,14127,9
2025-04-11,R010,SKU006,Truck,379,3790,3
2025-03-17,R011,SKU004,Truck,439,7024,5
2025-02-10,R009,SKU008,Truck,495,7425,9
2025-03-25,R010,SKU008,Truck,972,8748,4
2025-01-10,R019,SKU017,Rail,995,15920,7
2025-04-10,R009,SKU009,Rail,836,10032,3
2025-04-10,R003,SKU011,Truck,527,3162,1
2025-04-25,R016,SKU009,Truck,971,8739,5
2025-04-20,R005,SKU014,Truck,962,9620,7
2025-02-15,R006,SKU015,Air,219,2628,8
2025-01-05,R020,SKU016,Air,792,10296,2
2025-04-02,R006,SKU007,Air,432,2592,1
2025-03-23,R017,SKU012,Air,603,3618,1
2025-04-14,R003,SKU019,Truck,360,5760,9
2025-03-23,R020,SKU011,Truck,587,8805,4
2025-02-13,R002,SKU018,Truck,139,2502,9
2025-03-20,R005,SKU010,Rail,661,9915,7
2025-04-07,R016,SKU003,Air,372,2976,1
2025-02-02,R012,SKU010,Air,360,6120,6
2025-01-31,R010,SKU020,Rail,781,3905,9
2025-01-30,R014,SKU015,Air,905,17195,1
2025-01-20,R002,SKU002,Rail,691,8292,6
2025-03-30,R013,SKU018,Truck,335,4020,3
2025-03-24,R018,SKU005,Rail,705,9165,2
2025-02-10,R012,SKU010,Truck,896,9856,7
2025-01-20,R003,SKU007,Air,976,10736,1
2025-02-25,R001,SKU018,Rail,517,5687,3
2025-02-28,R015,SKU002,Air,325,2600,4
2025-01-19,R020,SKU011,Truck,424,3392,5
2025-03-04,R012,SKU006,Air,763,12971,3
2025-02-17,R008,SKU012,Truck,962,7696,4
2025-02-15,R019,SKU009,Air,284,3976,1
2025-04-06,R008,SKU011,Truck,773,6957,4
2025-02-05,R019,SKU011,Rail,853,11089,7
2025-04-12,R011,SKU009,Truck,989,5934,4
2025-01-09,R017,SKU015,Truck,318,4452,2
2025-03-22,R006,SKU018,Rail,303,1515,5
2025-03-19,R004,SKU018,Air,639,12141,8
2025-04-28,R002,SKU008,Truck,781,9372,1
2025-04-26,R006,SKU006,Air,50,500,5
2025-03-09,R020,SKU013,Truck,107,1819,6
2025-02-17,R001,SKU013,Truck,571,3426,7
2025-01-27,R017,SKU017,Rail,165,990,4
2025-02-07,R010,SKU003,Air,940,4700,5
2025-02-13,R012,SKU006,Rail,820,5740,7
2025-03-14,R004,SKU001,Rail,331,2979,2
2025-02-17,R012,SKU010,Air,502,6024,3
2025-04-02,R006,SKU019,Truck,680,11560,7
2025-03-24,R012,SKU019,Air,303,1515,1
2025-04-24,R006,SKU015,Rail,721,8652,1
2025-01-28,R018,SKU017,Air,65,520,1
2025-02-09,R007,SKU020,Air,281,1405,2
2025-03-18,R005,SKU002,Truck,119,714,8
2025-03-22,R008,SKU009,Rail,634,6340,3
2025-04-07,R001,SKU019,Truck,553,9401,7
2025-04-27,R018,SKU013,Rail,52,520,4
